Date,Open,High,Low,Close,Adj Close,Volume
2000-11-30,132.234375,133.078125,129.937500,132.312500,89.638046,226800
2000-12-01,132.875000,133.843750,131.546875,131.937500,89.384003,71000
2000-12-04,132.093750,133.515625,131.687500,133.203125,90.241417,93400
2000-12-05,134.671875,138.078125,134.515625,137.687500,93.279465,187600
2000-12-06,137.703125,138.156250,135.625000,135.625000,91.882195,214300
2000-12-07,135.093750,135.796875,134.000000,134.000000,90.781326,76100
2000-12-08,136.765625,138.640625,134.453125,134.453125,91.088280,115200
2000-12-11,136.984375,139.312500,136.703125,138.687500,93.956940,140900
2000-12-12,138.078125,138.437500,137.484375,137.687500,93.279465,43500
2000-12-13,138.734375,138.812500,135.781250,135.781250,92.282227,91000
2000-12-14,135.562500,135.750000,134.000000,134.000000,91.071693,97800
2000-12-15,132.765625,132.765625,130.500000,130.750000,88.862862,53400
2000-12-18,132.531250,133.234375,131.953125,132.140625,89.807976,141700
2000-12-19,132.156250,134.781250,130.000000,130.000000,88.353119,115200
2000-12-20,128.312500,128.640625,126.281250,126.312500,85.846954,369500
2000-12-21,126.187500,128.703125,125.671875,127.125000,86.399178,241100
2000-12-22,128.875000,131.125000,128.843750,131.125000,89.117676,75300
2000-12-26,131.031250,131.828125,130.515625,131.828125,89.595558,186400
2000-12-27,131.687500,133.484375,131.437500,133.484375,90.721245,166600
2000-12-28,132.875000,133.703125,132.687500,133.343750,90.625671,157600
2000-12-29,133.937500,134.187500,131.359375,131.359375,89.277016,250800
2001-01-02,131.500000,131.781250,127.750000,128.687500,87.461060,174300
2001-01-03,128.234375,135.125000,128.000000,135.093750,91.815018,194500
2001-01-04,134.687500,135.218750,133.125000,133.562500,90.774315,153500
2001-01-05,133.703125,133.703125,129.531250,129.703125,88.151321,68400
2001-01-08,129.375000,129.906250,127.859375,129.906250,88.289383,167700
2001-01-09,130.750000,131.406250,129.531250,129.937500,88.310600,128600
2001-01-10,129.171875,131.765625,129.046875,131.765625,89.553116,53600
2001-01-11,131.421875,133.359375,131.156250,132.468750,90.030930,295400
2001-01-12,132.937500,133.531250,131.312500,132.125000,89.797348,103100
2001-01-16,132.140625,132.953125,131.500000,132.671875,90.168983,100500
2001-01-17,134.625000,134.937500,132.734375,133.328125,90.615036,100600
2001-01-18,133.578125,135.546875,133.000000,134.843750,91.645096,69400
2001-01-19,135.968750,135.968750,133.875000,134.375000,91.326530,39800
2001-01-22,134.078125,135.531250,133.765625,134.515625,91.422104,39500
2001-01-23,134.562500,136.500000,134.250000,135.921875,92.377853,35100
2001-01-24,135.937500,137.125000,135.937500,136.546875,92.802620,204800
2001-01-25,136.234375,136.937500,135.750000,135.812500,92.303513,137900
2001-01-26,135.296875,135.953125,134.562500,135.765625,92.271622,131700
2001-01-29,135.399994,136.740005,135.399994,136.500000,92.770782,105100
2001-01-30,136.649994,137.779999,135.919998,137.770004,93.633926,61700
2001-01-31,137.710007,138.440002,136.710007,136.899994,93.042595,307700
2001-02-01,136.830002,137.779999,136.240005,137.779999,93.640701,65000
2001-02-02,137.729996,137.910004,134.910004,134.990005,91.744484,48500
2001-02-05,135.020004,135.410004,134.779999,135.410004,92.029968,29500
2001-02-06,135.830002,136.539993,135.300003,135.440002,92.050339,18400
2001-02-07,135.089996,135.190002,133.850006,134.490005,91.404694,52200
2001-02-08,135.009995,135.259995,133.250000,133.250000,90.561920,129400
2001-02-09,133.259995,133.259995,131.360001,131.899994,89.644417,61300
2001-02-12,131.910004,133.289993,131.860001,133.190002,90.521118,20200
2001-02-13,133.360001,133.880005,132.100006,132.449997,90.018227,33500
2001-02-14,132.429993,132.429993,130.759995,131.880005,89.630844,29000
2001-02-15,132.630005,133.429993,132.559998,133.000000,90.392052,54700
2001-02-16,130.539993,131.110001,129.740005,130.449997,88.658951,231400
2001-02-20,130.639999,130.729996,128.039993,128.360001,87.238503,43400
2001-02-21,127.669998,128.550003,125.580002,125.720001,85.444267,68800
2001-02-22,125.769997,126.010002,123.410004,125.449997,85.260735,294300
2001-02-23,124.349998,125.440002,121.980003,124.750000,84.785004,247400
2001-02-26,125.660004,126.949997,124.610001,126.949997,86.280182,58900
2001-02-27,127.010002,127.620003,125.680000,126.510002,85.981163,437400
2001-02-28,126.870003,126.870003,123.279999,124.070000,84.322830,94600
2001-03-01,124.040001,124.540001,122.000000,124.540001,84.642273,63600
2001-03-02,122.769997,125.510002,122.629997,123.629997,84.023804,38200
2001-03-05,124.199997,124.550003,123.889999,124.550003,84.649048,462200
2001-03-06,126.169998,127.180000,125.650002,126.029999,85.654938,1398300
2001-03-07,126.709999,126.709999,125.779999,126.550003,86.008385,1012800
2001-03-08,126.699997,127.110001,126.269997,126.919998,86.259819,107100
2001-03-09,125.290001,125.500000,123.139999,123.470001,83.915085,2122400
2001-03-12,122.110001,122.110001,117.650002,117.779999,80.205772,2014800
2001-03-13,118.870003,119.900002,117.360001,119.720001,81.526878,121900
2001-03-14,117.000000,118.760002,115.849998,116.860001,79.579277,148600
2001-03-15,118.279999,118.459999,117.199997,117.400002,79.947006,153100
2001-03-16,117.000000,117.209999,115.000000,115.239998,78.476074,119100
2001-03-19,115.910004,117.570000,114.949997,117.320000,79.892517,73700
2001-03-20,117.550003,118.160004,114.389999,114.449997,77.938087,49400
2001-03-21,114.349998,115.070000,112.000000,112.489998,76.603394,170600
2001-03-22,112.199997,112.330002,108.379997,111.709999,76.072258,194400
2001-03-23,113.000000,114.440002,112.000000,114.440002,77.931252,107800
2001-03-26,115.599998,116.129997,114.919998,115.790001,78.850632,44200
2001-03-27,115.730003,118.610001,115.519997,118.279999,80.546265,117800
2001-03-28,116.919998,116.919998,115.120003,115.320000,78.530556,130700
2001-03-29,114.739998,116.330002,113.730003,115.339996,78.544151,78300
2001-03-30,115.839996,116.720001,114.699997,116.720001,79.483932,881200
2001-04-02,116.099998,117.160004,114.050003,114.250000,77.801910,299900
2001-04-03,113.800003,114.000000,110.250000,110.330002,75.132492,136600
2001-04-04,110.400002,111.970001,109.529999,110.610001,75.323151,897100
2001-04-05,112.870003,115.400002,112.870003,114.989998,78.305840,807200
2001-04-06,114.000000,114.139999,112.279999,113.370003,77.202652,139300
2001-04-09,113.800003,114.820000,113.000000,113.669998,77.406937,397800
2001-04-10,115.470001,117.790001,115.150002,116.830002,79.558838,786300
2001-04-11,118.300003,118.500000,116.300003,116.900002,79.606514,110900
2001-04-12,116.239998,118.580002,116.220001,118.570000,80.743744,692800
2001-04-16,118.419998,118.610001,117.019997,117.849998,80.253403,590400
2001-04-17,117.150002,119.650002,117.150002,119.120003,81.118271,1401300
2001-04-18,121.150002,125.949997,120.669998,124.239998,84.604897,244300
2001-04-19,124.199997,125.699997,123.699997,125.510002,85.469757,2022100
2001-04-20,124.949997,125.279999,123.870003,124.849998,85.020264,1065800
2001-04-23,123.750000,123.790001,122.120003,122.379997,83.338272,56400
2001-04-24,122.500000,123.699997,121.190002,121.510002,82.745842,132700
2001-04-25,121.500000,123.529999,121.120003,123.180000,83.883087,152200
2001-04-26,123.650002,125.129997,123.599998,123.730003,84.257614,60700
2001-04-27,124.849998,125.730003,124.419998,125.730003,85.619545,852000
2001-04-30,126.250000,127.330002,124.910004,125.199997,85.258652,414500
2001-05-01,125.080002,127.180000,124.680000,127.180000,86.606956,61600
2001-05-02,127.570000,127.570000,126.150002,126.949997,86.450333,696300
2001-05-03,125.900002,125.900002,124.360001,125.419998,85.408424,951900
2001-05-04,123.870003,127.250000,123.540001,127.250000,86.654625,1281900
2001-05-07,126.720001,127.320000,126.199997,126.199997,85.939629,97700
2001-05-08,127.000000,127.050003,125.750000,126.349998,86.041748,124100
2001-05-09,125.320000,126.580002,125.080002,125.849998,85.701271,1092400
2001-05-10,127.440002,127.440002,125.790001,126.250000,85.973633,51200
2001-05-11,126.250000,126.410004,124.500000,125.160004,85.231422,94600
2001-05-14,125.050003,125.419998,124.470001,125.349998,85.360809,111700
2001-05-15,125.400002,126.190002,125.000000,125.320000,85.340347,56100
2001-05-16,124.750000,129.080002,124.750000,128.949997,87.812294,84600
2001-05-17,129.009995,130.080002,128.750000,129.360001,88.091499,114000
2001-05-18,129.089996,129.779999,128.649994,129.779999,88.377518,71400
2001-05-21,129.800003,131.750000,129.399994,131.669998,89.664589,1092200
2001-05-22,131.880005,132.029999,131.199997,131.300003,89.412613,556500
2001-05-23,130.699997,130.899994,129.380005,129.380005,88.105125,874900
2001-05-24,129.649994,129.960007,128.699997,129.770004,88.370758,1064100
2001-05-25,129.660004,129.669998,128.100006,128.169998,87.281166,505400
2001-05-29,128.380005,128.380005,127.000000,127.180000,86.606956,182400
2001-05-30,126.709999,127.050003,125.000000,125.309998,85.333534,265400
2001-05-31,125.650002,126.639999,125.250000,125.730003,85.619545,1876800
2001-06-01,126.150002,127.059998,125.150002,126.889999,86.409500,432400
2001-06-04,126.980003,127.180000,126.309998,127.080002,86.538879,214800
2001-06-05,127.400002,129.229996,127.370003,128.850006,87.744194,150700
2001-06-06,128.720001,128.720001,127.339996,127.559998,86.865746,121800
2001-06-07,127.370003,128.139999,127.050003,128.130005,87.253914,383600
2001-06-08,127.809998,127.809998,126.199997,127.150002,86.586517,59400
2001-06-11,126.599998,126.680000,125.050003,125.769997,85.884552,448800
2001-06-12,124.699997,126.269997,123.660004,125.589996,85.761658,413500
2001-06-13,125.580002,126.150002,124.470001,124.559998,85.058273,102100
2001-06-14,123.910004,123.910004,121.610001,121.610001,83.043823,396600
2001-06-15,120.900002,122.269997,120.660004,121.839996,83.200890,429300
2001-06-18,121.709999,122.309998,120.949997,120.949997,82.593140,3350000
2001-06-19,122.419998,122.879997,121.000000,121.349998,82.866249,76400
2001-06-20,121.129997,122.720001,121.129997,122.279999,83.501320,203800
2001-06-21,122.120003,124.239998,122.120003,123.680000,84.457375,64400
2001-06-22,123.510002,123.589996,122.440002,122.879997,83.911034,326400
2001-06-25,123.129997,123.379997,121.599998,122.160004,83.419411,217800
2001-06-26,120.750000,122.389999,120.699997,121.519997,82.982361,248600
2001-06-27,121.540001,122.209999,120.989998,121.309998,82.838928,142500
2001-06-28,122.000000,123.809998,122.000000,122.809998,83.863258,68000
2001-06-29,122.800003,123.980003,122.529999,122.690002,83.781296,601600
2001-07-02,123.010002,124.239998,122.699997,123.910004,84.614403,44000
2001-07-03,123.879997,124.000000,123.139999,124.000000,84.675888,34200
2001-07-05,123.000000,123.459999,122.000000,122.000000,83.310158,1682400
2001-07-06,121.300003,121.419998,118.860001,118.860001,81.165939,1753500
2001-07-09,119.550003,120.400002,119.400002,119.680000,81.725861,1011900
2001-07-10,120.430000,120.529999,118.209999,118.320000,80.797211,437000
2001-07-11,118.199997,118.669998,117.239998,118.279999,80.769867,108800
2001-07-12,119.519997,121.370003,119.379997,121.180000,82.750175,315100
2001-07-13,120.809998,122.199997,120.660004,122.000000,83.310158,101800
2001-07-16,121.900002,122.110001,120.290001,120.730003,82.442886,960100
2001-07-17,120.309998,121.839996,119.980003,121.699997,83.105278,39400
2001-07-18,120.580002,121.169998,120.250000,120.889999,82.552132,76400
2001-07-19,122.000000,122.879997,121.000000,121.389999,82.893608,61600
2001-07-20,121.300003,121.839996,121.150002,121.250000,82.797966,459100
2001-07-23,121.779999,121.779999,119.000000,119.000000,81.261543,60600
2001-07-24,119.000000,119.080002,116.730003,117.669998,80.353333,823000
2001-07-25,117.809998,119.400002,117.629997,119.250000,81.432236,599800
2001-07-26,118.919998,120.820000,118.650002,120.769997,82.470177,155800
2001-07-27,120.620003,121.250000,119.959999,120.849998,82.524849,61600
2001-07-30,121.120003,121.120003,120.330002,120.769997,82.470177,43800
2001-07-31,120.980003,122.650002,120.910004,121.300003,82.832146,142800
2001-08-01,122.019997,122.690002,121.639999,122.089996,83.371582,41600
2001-08-02,123.000000,123.050003,121.949997,122.480003,83.637901,107700
2001-08-03,122.230003,122.230003,120.989998,121.930000,83.262337,91000
2001-08-06,121.470001,121.470001,120.099998,120.339996,82.176537,57900
2001-08-07,120.330002,121.150002,120.000000,120.830002,82.511169,54000
2001-08-08,120.089996,121.040001,118.529999,118.540001,80.947411,55500
2001-08-09,118.559998,118.779999,117.930000,118.779999,81.111305,83800
2001-08-10,118.620003,119.650002,117.449997,119.519997,81.616631,60900
2001-08-13,119.550003,119.650002,118.910004,119.510002,81.609795,248000
2001-08-14,120.000000,120.279999,118.860001,119.300003,81.466377,84700
2001-08-15,119.349998,119.449997,118.160004,118.160004,80.687904,65500
2001-08-16,117.629997,118.599998,117.099998,118.570000,80.967896,63800
2001-08-17,117.550003,117.769997,116.099998,116.790001,79.752380,79800
2001-08-20,116.750000,117.610001,116.620003,117.440002,80.196281,39500
2001-08-21,117.699997,118.480003,116.000000,116.000000,79.212914,320800
2001-08-22,116.680000,117.300003,116.000000,117.040001,79.923134,195500
2001-08-23,116.839996,117.459999,116.589996,116.660004,79.663612,219700
2001-08-24,117.010002,119.000000,116.760002,118.690002,81.049828,177400
2001-08-27,118.790001,119.070000,118.360001,118.360001,80.824478,55600
2001-08-28,118.230003,118.410004,116.620003,116.650002,79.656754,150000
2001-08-29,117.110001,117.110001,115.269997,115.489998,78.864655,91700
2001-08-30,115.099998,115.669998,112.919998,113.180000,77.287201,154500
2001-08-31,113.199997,114.650002,113.199997,114.230003,78.004242,129500
2001-09-04,114.010002,116.050003,113.480003,113.480003,77.492081,1937500
2001-09-05,113.290001,114.050003,112.000000,113.550003,77.539864,226700
2001-09-06,112.629997,113.150002,111.169998,111.169998,75.914642,60500
2001-09-07,110.150002,111.080002,108.730003,108.790001,74.289452,136300
2001-09-10,107.849998,110.269997,107.839996,110.050003,75.149834,138900
2001-09-17,102.000000,106.300003,101.800003,104.400002,71.291634,401100
2001-09-18,104.000000,105.250000,103.500000,103.599998,70.745346,221700
2001-09-19,104.000000,104.449997,98.699997,102.050003,69.686867,330400
2001-09-20,100.500000,101.000000,98.949997,99.050003,67.638268,850100
2001-09-21,95.250000,99.199997,94.250000,97.250000,66.409119,206200
2001-09-24,100.000000,101.500000,99.550003,100.660004,68.737717,224200
2001-09-25,101.250000,102.349998,100.349998,101.750000,69.482010,124100
2001-09-26,102.800003,102.849998,100.750000,101.250000,69.140587,340000
2001-09-27,101.349998,102.500000,100.400002,102.250000,69.823479,344100
2001-09-28,103.000000,104.650002,103.000000,104.400002,71.291634,327900
2001-10-01,104.129997,104.639999,103.250000,104.639999,71.455513,77400
2001-10-02,103.889999,105.510002,103.699997,105.510002,72.321243,283700
2001-10-03,104.500000,107.760002,104.239998,107.360001,73.589287,145100
2001-10-04,108.099998,108.650002,106.879997,107.480003,73.671570,303700
2001-10-05,107.000000,107.489998,105.589996,107.209999,73.486504,105400
2001-10-08,106.220001,107.099998,105.889999,106.500000,72.999809,154900
2001-10-09,106.510002,106.510002,105.650002,105.949997,72.622826,110800
2001-10-10,105.699997,108.430000,105.519997,108.239998,74.192497,182400
2001-10-11,109.050003,110.010002,109.050003,109.970001,75.378319,160200
2001-10-12,109.120003,109.500000,107.250000,109.470001,75.035576,177600
2001-10-15,108.550003,109.370003,108.099998,109.169998,74.829948,115200
2001-10-16,109.699997,110.339996,108.949997,109.919998,75.344055,170500
2001-10-17,111.000000,111.059998,107.910004,107.910004,73.966286,164100
2001-10-18,107.769997,108.010002,106.730003,107.379997,73.602989,201600
2001-10-19,106.839996,107.800003,106.000000,107.279999,73.534470,159100
2001-10-22,107.230003,109.430000,107.230003,109.430000,75.008171,116700
2001-10-23,109.809998,110.099998,108.389999,108.629997,74.459824,157700
2001-10-24,108.779999,109.180000,108.190002,108.639999,74.466675,156000
2001-10-25,107.459999,110.199997,106.779999,110.050003,75.433159,245100
2001-10-26,109.800003,111.110001,109.800003,110.720001,75.892403,160500
2001-10-29,110.129997,110.349998,107.480003,107.480003,73.671570,101000
2001-10-30,107.099998,107.099998,105.629997,106.150002,72.759918,119600
2001-10-31,106.870003,107.709999,105.860001,105.860001,72.561142,1253300
2001-11-01,106.550003,108.820000,105.849998,108.410004,74.309044,251000
2001-11-02,108.400002,109.260002,107.860001,109.169998,74.829948,94600
2001-11-05,110.050003,110.910004,110.050003,110.589996,75.803284,97600
2001-11-06,110.250000,112.269997,109.820000,112.269997,76.954819,82800
2001-11-07,111.550003,112.910004,111.540001,112.070000,76.817757,316800
2001-11-08,112.540001,113.900002,111.930000,112.169998,76.886299,52500
2001-11-09,112.019997,112.620003,111.419998,112.599998,77.181038,115600
2001-11-12,111.300003,112.519997,109.959999,112.000000,76.769791,153400
2001-11-13,113.500000,114.360001,113.190002,114.360001,78.387398,179400
2001-11-14,115.180000,115.279999,113.750000,114.559998,78.524483,161000
2001-11-15,114.250000,115.080002,113.889999,114.879997,78.743835,180200
2001-11-16,114.900002,114.900002,113.309998,114.269997,78.325684,97100
2001-11-19,114.980003,115.690002,114.430000,115.690002,79.299057,161000
2001-11-20,115.250000,115.540001,114.629997,114.750000,78.654747,76300
2001-11-21,114.550003,114.550003,113.540001,113.860001,78.044685,284700
2001-11-23,114.070000,115.690002,114.019997,115.690002,79.299057,27500
2001-11-26,115.690002,116.220001,115.089996,115.980003,79.497841,201900
2001-11-27,115.650002,116.580002,114.459999,115.410004,79.107132,161000
2001-11-28,114.750000,115.089996,113.180000,113.230003,77.612877,184300
2001-11-29,113.470001,114.459999,113.000000,114.330002,78.366844,133200
2001-11-30,114.500000,114.730003,113.889999,114.080002,78.195473,252300
2001-12-03,113.750000,113.910004,112.980003,113.320000,77.674561,154100
2001-12-04,113.800003,115.169998,113.330002,115.169998,78.942604,113700
2001-12-05,115.610001,117.900002,115.570000,117.449997,80.505386,229800
2001-12-06,117.349998,117.739998,116.879997,117.300003,80.402611,219900
2001-12-07,116.800003,116.949997,115.730003,116.400002,79.785713,186100
2001-12-10,115.800003,116.250000,114.360001,114.360001,78.387398,186100
2001-12-11,114.750000,115.529999,113.910004,113.959999,78.113251,275000
2001-12-12,114.360001,114.610001,113.160004,114.250000,78.312035,397800
2001-12-13,113.260002,113.559998,112.019997,112.059998,76.810898,154200
2001-12-14,112.300003,113.150002,111.940002,112.949997,77.420906,213800
2001-12-17,112.440002,113.889999,112.440002,113.849998,78.273438,193000
2001-12-18,114.269997,114.669998,114.000000,114.570000,78.768456,539100
2001-12-19,113.620003,115.449997,113.620003,115.330002,79.290970,166400
2001-12-20,114.980003,115.300003,114.180000,114.180000,78.500320,305000
